ID_Fonte,URL,Publisher,Tipo_Fonte,Prova_Para,ID_Registo,Data_Verificação,Estado,Notas
SRC00333,https://partechpartners.com/team/romain-lavault,partechpartners.com,Perfil,Conteúdo / hook,HOK0064,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00334,https://partechpartners.com/team/boris-golden,partechpartners.com,Perfil,Conteúdo / hook,HOK0065,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00335,https://partechpartners.com/team/reza-malekzadeh,partechpartners.com,Perfil,Conteúdo / hook,HOK0066,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00336,https://partechpartners.com/news/partech-announces-promotions-across-investment-teams,partechpartners.com,Promoção / perfil,Conteúdo / hook,HOK0067,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00337,https://www.speedinvest.com/team-members/marie-helene-ametsreiter,www.speedinvest.com,Sinal pessoal público,Sinal pessoal,SIG0001,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00338,https://creandum.com/team/staffan-helgesson/,creandum.com,Sinal pessoal público,Sinal pessoal,SIG0002,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00339,https://creandum.com/team/carl-fritjofsson/,creandum.com,Sinal pessoal público,Sinal pessoal,SIG0003,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00340,https://creandum.com/team/richard-keuntje/,creandum.com,Sinal pessoal público,Sinal pessoal,SIG0004,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00341,https://creandum.com/team/maria-raga/,creandum.com,Sinal pessoal público,Sinal pessoal,SIG0005,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00342,https://northzone.com/team/sanjot-malhi,northzone.com,Sinal pessoal público,Sinal pessoal,SIG0006,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00343,https://www.project-a.com/team/ben-fischer/,www.project-a.com,Sinal pessoal público,Sinal pessoal,SIG0007,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00344,https://www.project-a.com/team/uwe-horstmann/,www.project-a.com,Sinal pessoal público,Sinal pessoal,SIG0008,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00345,https://www.dawncapital.com/team/josh-bell,www.dawncapital.com,Sinal pessoal público,Sinal pessoal,SIG0009,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00346,https://www.dawncapital.com/team/norman-fiore,www.dawncapital.com,Sinal pessoal público,Sinal pessoal,SIG0010,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00347,https://www.dawncapital.com/team/shamillah-bankiya,www.dawncapital.com,Sinal pessoal público,Sinal pessoal,SIG0011,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00348,https://www.dawncapital.com/team/dan-chaplin,www.dawncapital.com,Sinal pessoal público,Sinal pessoal,SIG0012,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00349,https://octopusventures.com/team/fintech/santiago-fernandez/,octopusventures.com,Sinal pessoal público,Sinal pessoal,SIG0013,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00350,https://partechpartners.com/team/boris-golden,partechpartners.com,Sinal pessoal público,Sinal pessoal,SIG0014,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00351,https://partechpartners.com/team/romain-lavault,partechpartners.com,Sinal pessoal público,Sinal pessoal,SIG0015,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00352,https://www.vlaio.be/en/node/7362,www.vlaio.be,Tese / critérios,Investidor,INV028,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00353,https://korys.be/our-team/,korys.be,Equipa,Investidor,INV028,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00354,https://www.h14.it/,www.h14.it,Tese / critérios,Investidor,INV029,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00355,https://it.linkedin.com/in/riccardo-porcelli-658b6874,it.linkedin.com,Equipa,Investidor,INV029,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00356,https://uk.linkedin.com/company/fink-family-office,uk.linkedin.com,Tese / critérios,Investidor,INV030,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00357,https://uk.linkedin.com/company/fink-family-office,uk.linkedin.com,Equipa,Investidor,INV030,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00358,https://www.dig.ventures/,www.dig.ventures,Tese / critérios,Investidor,INV031,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00359,https://www.dig.ventures/team,www.dig.ventures,Equipa,Investidor,INV031,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00360,https://smedvig.vc/,smedvig.vc,Tese / critérios,Investidor,INV032,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00361,https://smedvig.vc/people/,smedvig.vc,Equipa,Investidor,INV032,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00362,https://www.episode1.com/faq,www.episode1.com,Tese / critérios,Investidor,INV033,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00363,https://www.episode1.com/team,www.episode1.com,Equipa,Investidor,INV033,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00364,https://concept.vc/about-us,concept.vc,Tese / critérios,Investidor,INV034,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00365,https://concept.vc/team,concept.vc,Equipa,Investidor,INV034,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00366,https://www.empiricalventures.vc/,www.empiricalventures.vc,Tese / critérios,Investidor,INV035,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00367,https://www.empiricalventures.vc/team,www.empiricalventures.vc,Equipa,Investidor,INV035,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00368,https://korys.be/our-team/,korys.be,Perfil / equipa,Pessoa,PER0216,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00369,https://korys.be/our-team/,korys.be,Perfil / equipa,Pessoa,PER0217,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00370,https://korys.be/our-team/,korys.be,Perfil / equipa,Pessoa,PER0218,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00371,https://korys.be/our-team/,korys.be,Perfil / equipa,Pessoa,PER0219,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00372,https://korys.be/our-team/,korys.be,Perfil / equipa,Pessoa,PER0220,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00373,https://www.vlaio.be/en/download/pdf?file=generated-pdf%2Frisicokapitaalverschaffer-korys_direct_investments-7362.pdf,www.vlaio.be,Perfil / equipa,Pessoa,PER0221,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00374,https://it.linkedin.com/in/riccardo-porcelli-658b6874,it.linkedin.com,Perfil / equipa,Pessoa,PER0222,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00375,https://it.linkedin.com/in/luigi-lonardi-3609a9118,it.linkedin.com,Perfil / equipa,Pessoa,PER0223,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00376,https://uk.linkedin.com/in/alexandermfink,uk.linkedin.com,Perfil / equipa,Pessoa,PER0224,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00377,https://uk.linkedin.com/in/jordan-fink-65304a123,uk.linkedin.com,Perfil / equipa,Pessoa,PER0225,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00378,https://www.dig.ventures/team,www.dig.ventures,Perfil / equipa,Pessoa,PER0226,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00379,https://www.dig.ventures/team,www.dig.ventures,Perfil / equipa,Pessoa,PER0227,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00380,https://www.dig.ventures/team,www.dig.ventures,Perfil / equipa,Pessoa,PER0228,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00381,https://smedvig.vc/people/jon-lerner/,smedvig.vc,Perfil / equipa,Pessoa,PER0229,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00382,https://smedvig.vc/people/joe-knowles/,smedvig.vc,Perfil / equipa,Pessoa,PER0230,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00383,https://smedvig.vc/people/rob-toms/,smedvig.vc,Perfil / equipa,Pessoa,PER0231,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00384,https://smedvig.vc/people/peter-duffy/,smedvig.vc,Perfil / equipa,Pessoa,PER0232,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00385,https://smedvig.vc/people/freddie-kalfayan/,smedvig.vc,Perfil / equipa,Pessoa,PER0233,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00386,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0234,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00387,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0235,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00388,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0236,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00389,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0237,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00390,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0238,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00391,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0239,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00392,https://www.episode1.com/team,www.episode1.com,Perfil / equipa,Pessoa,PER0240,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00393,https://concept.vc/team-members/reece-chowdhry,concept.vc,Perfil / equipa,Pessoa,PER0241,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00394,https://concept.vc/team-members/oliver-kicks,concept.vc,Perfil / equipa,Pessoa,PER0242,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00395,https://concept.vc/team-members/jeff-chowdhry,concept.vc,Perfil / equipa,Pessoa,PER0243,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00396,https://concept.vc/team-members/hugo-hazon,concept.vc,Perfil / equipa,Pessoa,PER0244,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00397,https://concept.vc/team-members/anrea,concept.vc,Perfil / equipa,Pessoa,PER0245,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00398,https://concept.vc/team-members/kudei-sawyer-moses,concept.vc,Perfil / equipa,Pessoa,PER0246,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00399,https://www.empiricalventures.vc/team,www.empiricalventures.vc,Perfil / equipa,Pessoa,PER0247,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00400,https://www.empiricalventures.vc/team,www.empiricalventures.vc,Perfil / equipa,Pessoa,PER0248,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00401,https://korys.be/korys-sustainability-journey-from-the-initial-spark-to-future-realities/,korys.be,Entrevista institucional,Conteúdo / hook,HOK0068,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00402,https://korys.be/the-three-secret-ingredients-in-the-d-drinks-recipe/,korys.be,Entrevista / caso de investimento,Conteúdo / hook,HOK0069,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00403,https://korys.be/our-team/,korys.be,Perfil oficial,Conteúdo / hook,HOK0070,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00404,https://korys.be/pers/greenely-secures-e8-million-in-series-a-funding-led-by-korys-to-enhance-household-energy-optimization-and-expand-its-residential-virtual-power-plant-platform/,korys.be,Declaração em anúncio,Conteúdo / hook,HOK0071,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00405,https://be.linkedin.com/posts/de-tijd_familie-colruyt-investeert-in-nieuwe-kankerbestrijding-activity-6986721035131723778-BJSi,be.linkedin.com,Declaração citada pela imprensa,Conteúdo / hook,HOK0072,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00406,https://www.linkedin.com/posts/riccardo-porcelli-658b6874_proud-and-happy-to-join-the-unobravo-servizio-activity-7141031623407439876-fnCY,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0073,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00407,https://www.newdealadvisors.com/wp-content/uploads/2023/11/dealfloer-h14-weroad-27.11.pdf,www.newdealadvisors.com,Declaração em notícia de investimento,Conteúdo / hook,HOK0074,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00408,https://it.linkedin.com/in/riccardo-porcelli-658b6874,it.linkedin.com,Publicação LinkedIn no perfil,Conteúdo / hook,HOK0075,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00409,https://www.linkedin.com/posts/alexandermfink_how-are-family-offices-leveraging-ai-for-activity-7491175283249721344-B0Py,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0076,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00410,https://www.linkedin.com/posts/alexandermfink_a-week-in-the-life-of-a-fo-fast-paced-high-value-activity-7453820105060356096-FEZe,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0077,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00411,https://uk.linkedin.com/company/fink-family-office,uk.linkedin.com,Publicação institucional com repost,Conteúdo / hook,HOK0078,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00412,https://www.linkedin.com/posts/alexandermfink_congrats-to-my-brother-jordan-fink-on-his-activity-7341049198877765632-uIlH,www.linkedin.com,Publicação LinkedIn reproduzida,Conteúdo / hook,HOK0079,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00413,https://pe2026.com/,pe2026.com,Participação anunciada em conferência,Conteúdo / hook,HOK0080,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00414,https://www.linkedin.com/posts/ross-mason_a-proud-moment-for-the-dig-ventures-team-activity-7316021223954501634-0mPN,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0081,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00415,https://www.linkedin.com/posts/ross-mason_cofounder-of-italys-first-unicorn-raises-activity-7244437286103257089-Lnpb,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0082,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00416,https://www.dig.ventures/team,www.dig.ventures,Perfil oficial,Conteúdo / hook,HOK0083,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00417,https://cfotech.co.uk/story/tower-raises-usd-6-4m-to-bring-ai-data-code-to-prod,cfotech.co.uk,Declaração citada pela imprensa,Conteúdo / hook,HOK0084,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00418,https://www.linkedin.com/posts/rvitkauskas_all-in-one-ai-platform-activity-7386353860748931072-MolE,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0085,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00419,https://smedvig.vc/people/jon-lerner/,smedvig.vc,Entrevista no perfil oficial,Conteúdo / hook,HOK0086,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00420,https://smedvig.vc/people/jon-lerner/,smedvig.vc,Entrevista no perfil oficial,Conteúdo / hook,HOK0087,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00421,https://smedvig.vc/people/joe-knowles/,smedvig.vc,Entrevista no perfil oficial,Conteúdo / hook,HOK0088,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00422,https://smedvig.vc/people/joe-knowles/,smedvig.vc,Recomendação pública de livro,Conteúdo / hook,HOK0089,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00423,https://smedvig.vc/people/rob-toms/,smedvig.vc,Entrevista no perfil oficial,Conteúdo / hook,HOK0090,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00424,https://smedvig.vc/people/peter-duffy/,smedvig.vc,Entrevista no perfil oficial,Conteúdo / hook,HOK0091,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00425,https://smedvig.vc/people/freddie-kalfayan/,smedvig.vc,Entrevista no perfil oficial,Conteúdo / hook,HOK0092,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00426,https://vcwire.tech/2024/02/08/episode-1-ventures-interview-with-general-partner-hector-mason/,vcwire.tech,Entrevista,Conteúdo / hook,HOK0093,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00427,https://medium.com/episode-1-ventures/in-the-hot-seat-with-hector-mason-c9c6bc0ff18a,medium.com,Entrevista institucional,Conteúdo / hook,HOK0094,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00428,https://www.linkedin.com/posts/adamshuaib_at-episode-1-weve-built-an-ai-model-trained-activity-7272528423053381635-HA9x,www.linkedin.com,Publicação LinkedIn,Conteúdo / hook,HOK0095,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00429,https://www.linkedin.com/pulse/your-start-up-business-pet-project-simon-murdoch,www.linkedin.com,Artigo de autoria pessoal,Conteúdo / hook,HOK0096,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00430,https://unicorn-nest.com/media/interviews/adrian-lloyd-episode-1-ventures/,unicorn-nest.com,Entrevista,Conteúdo / hook,HOK0097,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00431,https://medium.com/%40adrianelloyd/octopus-true-invest-in-thirdeye-b58b4239d835,medium.com,Artigo de autoria pessoal,Conteúdo / hook,HOK0098,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00432,https://concept.vc/team-members/reece-chowdhry,concept.vc,Perfil oficial,Conteúdo / hook,HOK0099,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00433,https://concept.vc/team-members/oliver-kicks,concept.vc,Perfil oficial,Conteúdo / hook,HOK0100,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00434,https://concept.vc/team-members/jeff-chowdhry,concept.vc,Perfil oficial,Conteúdo / hook,HOK0101,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00435,https://concept.vc/team-members/hugo-hazon,concept.vc,Perfil oficial,Conteúdo / hook,HOK0102,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00436,https://concept.vc/team-members/anrea,concept.vc,Perfil oficial,Conteúdo / hook,HOK0103,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00437,https://concept.vc/team-members/kudei-sawyer-moses,concept.vc,Perfil oficial,Conteúdo / hook,HOK0104,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00438,https://www.empiricalventures.vc/news/nuclear-turbines-raises-15m-pre-seed,www.empiricalventures.vc,Declaração em anúncio,Conteúdo / hook,HOK0105,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00439,https://www.empiricalventures.vc/news/nuclear-turbines-raises-15m-pre-seed,www.empiricalventures.vc,Declaração em anúncio,Conteúdo / hook,HOK0106,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00440,https://www.empiricalventures.vc/news/proxima-fusion-empirical-ventures-backs-europes-leading-fusion-company,www.empiricalventures.vc,Caso institucional de sourcing,Conteúdo / hook,HOK0107,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00441,https://www.empiricalventures.vc/team,www.empiricalventures.vc,Perfil oficial,Conteúdo / hook,HOK0108,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00442,https://smedvig.vc/people/joe-knowles/,smedvig.vc,Sinal pessoal público,Sinal pessoal,SIG0016,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00443,https://smedvig.vc/people/jon-lerner/,smedvig.vc,Sinal pessoal público,Sinal pessoal,SIG0017,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00444,https://smedvig.vc/people/rob-toms/,smedvig.vc,Sinal pessoal público,Sinal pessoal,SIG0018,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00445,https://smedvig.vc/people/peter-duffy/,smedvig.vc,Sinal pessoal público,Sinal pessoal,SIG0019,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00446,https://smedvig.vc/people/freddie-kalfayan/,smedvig.vc,Sinal pessoal público,Sinal pessoal,SIG0020,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00447,https://www.episode1.com/team,www.episode1.com,Sinal pessoal público,Sinal pessoal,SIG0021,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00448,https://concept.vc/team-members/reece-chowdhry,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0022,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00449,https://concept.vc/team-members/reece-chowdhry,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0023,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00450,https://concept.vc/team-members/oliver-kicks,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0024,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00451,https://concept.vc/team-members/jeff-chowdhry,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0025,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00452,https://concept.vc/team-members/hugo-hazon,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0026,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00453,https://concept.vc/team-members/anrea,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0027,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00454,https://concept.vc/team-members/kudei-sawyer-moses,concept.vc,Sinal pessoal público,Sinal pessoal,SIG0028,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00455,https://it.linkedin.com/in/luigi-lonardi-3609a9118,it.linkedin.com,Sinal pessoal público,Sinal pessoal,SIG0029,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00456,https://korys.be/,korys.be,Identidade e tese,Evidência complementar,INV028,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00457,https://www.vlaio.be/en/download/pdf?file=generated-pdf%2Frisicokapitaalverschaffer-korys_direct_investments-7362.pdf,www.vlaio.be,Emails profissionais publicados,Evidência complementar,PER0219,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00458,https://www.vlaio.be/en/download/pdf?file=generated-pdf%2Frisicokapitaalverschaffer-korys_direct_investments-7362.pdf,www.vlaio.be,Emails profissionais publicados,Evidência complementar,PER0220,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00459,https://www.vlaio.be/en/download/pdf?file=generated-pdf%2Frisicokapitaalverschaffer-korys_direct_investments-7362.pdf,www.vlaio.be,Emails profissionais publicados,Evidência complementar,PER0221,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00460,https://korys.be/our-team/,korys.be,Cargo atual,Evidência complementar,PER0221,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00461,https://www.newdealadvisors.com/wp-content/uploads/2023/11/dealfloer-h14-weroad-27.11.pdf,www.newdealadvisors.com,Cargo na data do anúncio,Evidência complementar,PER0222,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00462,https://www.calcioefinanza.it/2024/01/11/luigi-berlusconi-soci-vip-holding/,www.calcioefinanza.it,Cargo histórico — 2024,Evidência complementar,PER0223,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00463,https://pe2026.com/,pe2026.com,Filiação profissional declarada,Evidência complementar,PER0225,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00464,https://uk.linkedin.com/in/alexandermfink,uk.linkedin.com,Filiação adicional Empirical,Evidência complementar,INV035,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00465,https://bo.linkedin.com/company/dig-ventures,bo.linkedin.com,Sede e geografia,Evidência complementar,INV031,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00466,https://www.linkedin.com/posts/ross-mason_a-proud-moment-for-the-dig-ventures-team-activity-7316021223954501634-0mPN,www.linkedin.com,Classificação atual como VC,Evidência complementar,INV031,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00467,https://www.smedvig.com/venture-capital/,www.smedvig.com,Ligação à família Smedvig,Evidência complementar,INV032,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00468,https://www.siliconroundabout.org.uk/2022/05/jon-lerner-partner-at-smedvig-capital-q-a/,www.siliconroundabout.org.uk,Percurso anterior,Evidência complementar,PER0229,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00469,https://unicorn-nest.com/media/interviews/adrian-lloyd-episode-1-ventures/,unicorn-nest.com,Percurso anterior,Evidência complementar,PER0238,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00470,https://www.empiricalventures.vc/our-investment-process,www.empiricalventures.vc,Processo e comité,Evidência complementar,INV035,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
SRC00471,https://www.episode1.com/data-platform,www.episode1.com,Ferramenta interna — possível sobreposição,Evidência complementar,INV033,2026-09-09,Ativa,Fonte pública; verificar novamente antes de outreach.
